id,from_id,to_id,exposure
8648,7016,1449,CASUAL
8649,5454,5484,DISTANT
8650,5953,7623,CASUAL
8651,6914,8669,CLOSE
8652,2450,4822,CASUAL
8653,2761,7908,CLOSE
8654,918,531,DISTANT
8655,6945,581,CLOSE
8656,8562,1266,CASUAL
8657,8,7876,DISTANT
8658,8487,4007,DISTANT
8659,9765,4925,CASUAL
8660,2005,2626,CASUAL
8661,9974,5130,CASUAL
8662,8552,3014,CLOSE
8663,3837,5045,DISTANT
8664,8411,9084,CLOSE
8665,5452,3272,DISTANT
8666,3897,1803,CLOSE
8667,7629,4706,DISTANT
8668,8125,9360,DISTANT
8669,4075,1817,CLOSE
8670,2556,1561,DISTANT
8671,8212,9222,DISTANT
8672,8307,7659,DISTANT
8673,1829,8204,CASUAL
8674,4714,5893,CASUAL
8675,9459,3957,CLOSE
8676,2554,7613,DISTANT
8677,1004,1098,DISTANT
8678,4783,7522,DISTANT
8679,5092,191,CLOSE
8680,5376,8797,DISTANT
8681,3618,5068,CLOSE
8682,9086,643,CLOSE
8683,536,7932,CLOSE
8684,232,6388,DISTANT
8685,8164,5406,DISTANT
8686,1157,8872,CLOSE
8687,6477,8592,CLOSE
8688,5608,4245,CASUAL
8689,2860,2226,DISTANT
8690,1487,2604,DISTANT
8691,5025,6394,DISTANT
8692,6043,963,DISTANT
8693,738,3729,CASUAL
8694,2392,3226,DISTANT
8695,170,885,CASUAL
8696,7326,1155,CASUAL
8697,5653,8015,CLOSE
8698,2791,9328,CASUAL
8699,7333,4804,CASUAL
8700,9164,2601,CASUAL
8701,7112,5529,CASUAL
8702,1072,4235,CASUAL
8703,8532,1277,CASUAL
8704,8190,6950,CLOSE
8705,2218,871,CLOSE
8706,116,2582,CASUAL
8707,480,7301,CASUAL
8708,4182,2670,DISTANT
8709,5441,5760,DISTANT
8710,2545,3649,CLOSE
8711,2567,4049,CLOSE
8712,2765,1761,CLOSE
8713,4744,7473,CASUAL
8714,4736,8117,DISTANT
8715,9568,7388,CASUAL
8716,1408,5909,DISTANT
8717,2211,7329,DISTANT
8718,2330,8939,CASUAL
8719,7804,5144,CLOSE
8720,3522,8682,CASUAL
8721,292,7731,CLOSE
8722,6228,4557,CLOSE
8723,2359,1297,CASUAL
8724,3883,7037,DISTANT
8725,7619,8708,CLOSE
8726,2147,3479,CASUAL
8727,4215,7311,CASUAL
8728,6972,1832,CASUAL
8729,2612,2850,DISTANT
8730,4581,7951,DISTANT
8731,7303,7299,DISTANT
8732,5078,7800,CASUAL
8733,3062,7172,CASUAL
8734,8091,1639,CASUAL
8735,1501,480,CASUAL
8736,7355,2964,DISTANT
8737,7411,5530,CASUAL
8738,3140,9453,CASUAL
8739,3902,7197,CLOSE
8740,4413,3710,CLOSE
8741,4446,9831,DISTANT
8742,2420,8536,CLOSE
8743,8686,5964,DISTANT
8744,2665,8636,DISTANT
8745,6208,7800,DISTANT
8746,1605,9733,CASUAL
8747,5758,611,CASUAL
8748,7720,4298,CLOSE
8749,9283,5687,CLOSE
8750,5822,8113,CLOSE
8751,1316,8106,CASUAL
8752,9488,4276,DISTANT
8753,8242,1141,DISTANT
8754,886,2983,CASUAL
8755,9494,3060,CASUAL
8756,7681,3429,CASUAL
8757,2237,8542,CLOSE
8758,6724,6268,CLOSE
8759,1891,9396,DISTANT
8760,3939,1759,DISTANT
8761,9178,3252,CLOSE
8762,8634,6246,CASUAL
8763,3916,5534,CASUAL
8764,2326,1405,CLOSE
8765,806,2046,DISTANT
8766,2476,6931,CLOSE
8767,4563,8590,CLOSE
8768,5594,9816,CASUAL
8769,8047,4690,CLOSE
8770,6501,5322,CASUAL
8771,874,6834,DISTANT
8772,2852,6202,DISTANT
8773,7880,2449,DISTANT
8774,2330,6986,DISTANT
8775,2069,6339,CLOSE
8776,7070,6247,CLOSE
8777,5679,6172,CASUAL
8778,4611,4624,CASUAL
8779,354,3618,CASUAL
8780,5490,1896,CASUAL
8781,5836,5728,CLOSE
8782,3268,3099,CLOSE
8783,7501,2294,DISTANT
8784,7348,328,CLOSE
8785,7573,5957,DISTANT
8786,7843,8223,CLOSE
8787,7195,4844,CLOSE
8788,4709,3703,CLOSE
8789,57,209,DISTANT
8790,6077,7212,DISTANT
8791,4841,6972,DISTANT
8792,3105,1255,CLOSE
8793,2855,6088,CASUAL
8794,6068,3358,CASUAL
8795,6783,7101,CASUAL
8796,9292,8721,DISTANT
8797,2682,320,DISTANT
8798,8625,1744,CLOSE
8799,4884,1526,DISTANT
8800,8078,8349,DISTANT
8801,1801,5527,DISTANT
8802,4972,6548,DISTANT
8803,6266,3267,CLOSE
8804,4746,4465,CASUAL
8805,5314,7928,DISTANT
8806,8015,6942,DISTANT
8807,2610,4587,CLOSE
8808,7509,8662,CASUAL
8809,2913,1691,DISTANT
8810,8844,4984,CASUAL
8811,6561,8877,CLOSE
8812,5841,8569,DISTANT
8813,3731,738,DISTANT
8814,1343,3227,DISTANT
8815,2462,4133,DISTANT
8816,4324,7598,DISTANT
8817,262,641,CASUAL
8818,5214,5183,CASUAL
8819,5977,6401,CASUAL
8820,3171,1286,CLOSE
8821,8870,7332,CLOSE
8822,6638,519,CASUAL
8823,4404,5940,DISTANT
8824,9380,9841,DISTANT
8825,2439,3173,DISTANT
8826,5850,8291,DISTANT
8827,8409,8933,CASUAL
8828,7293,7561,CLOSE
8829,2639,4328,CASUAL
8830,4133,5749,CASUAL
8831,9389,6781,CLOSE
8832,3376,1097,CASUAL
8833,7082,5198,DISTANT
8834,126,5406,CASUAL
8835,2191,2572,CLOSE
8836,775,6826,CLOSE
8837,3314,8145,CLOSE
8838,1278,8596,CASUAL
8839,7882,8786,CLOSE
8840,8621,6070,DISTANT
8841,6497,362,CASUAL
8842,9570,8201,DISTANT
8843,1086,2800,CLOSE
8844,6911,9551,CASUAL
8845,3427,3720,CLOSE
8846,8309,7237,CASUAL
8847,9499,5633,CASUAL
8848,3874,2461,DISTANT
8849,1157,340,CLOSE
8850,9614,9035,CASUAL
8851,8125,690,CASUAL
8852,2372,305,CLOSE
8853,4171,8258,CLOSE
8854,2665,1663,CASUAL
8855,9331,1265,DISTANT
8856,3108,6029,DISTANT
8857,411,2440,CLOSE
8858,6514,4177,CLOSE
8859,3527,4548,CASUAL
8860,2616,127,DISTANT
8861,3485,3662,CLOSE
8862,9282,1358,DISTANT
8863,3250,4321,CASUAL
8864,3612,5889,CLOSE
8865,5087,4761,DISTANT
8866,7483,8266,CASUAL
8867,1678,2605,DISTANT
8868,4022,2792,DISTANT
8869,4410,5850,CLOSE
8870,2581,5572,DISTANT
8871,3006,4225,CASUAL
8872,1621,2804,CLOSE
8873,7504,2671,CLOSE
8874,7560,1348,DISTANT
8875,9918,3770,DISTANT
8876,9530,8292,DISTANT
8877,4549,645,DISTANT
8878,2570,8959,CASUAL
8879,9816,2663,CLOSE
8880,4113,1337,CLOSE
8881,4904,7104,DISTANT
8882,2951,7450,DISTANT
8883,6511,2050,DISTANT
8884,7789,7315,DISTANT
8885,2648,7099,CLOSE
8886,2917,3111,CLOSE
8887,9693,1579,CASUAL
8888,6986,9661,CLOSE
8889,5124,9149,DISTANT
8890,8170,1971,CASUAL
8891,6382,203,CLOSE
8892,3926,6384,DISTANT
8893,523,8289,CASUAL
8894,28,8113,DISTANT
8895,2112,7314,CASUAL
8896,7856,5014,CLOSE
8897,7843,6878,CLOSE
8898,5047,8384,CLOSE
8899,2521,4965,DISTANT
8900,9400,3642,DISTANT
8901,9119,9542,CASUAL
8902,1595,6283,CASUAL
8903,9603,4391,CLOSE
8904,9935,15,CASUAL
8905,3500,4600,CLOSE
8906,1555,5218,DISTANT
8907,3502,3236,CASUAL
8908,8799,1107,CLOSE
8909,2779,4104,CLOSE
8910,4608,3425,CASUAL
8911,6776,4950,CLOSE
8912,4593,6519,CASUAL
8913,7608,5022,DISTANT
8914,425,6968,CLOSE
8915,3432,8663,CASUAL
8916,2156,1085,DISTANT
8917,6227,2947,CASUAL
8918,3996,3411,CLOSE
8919,6068,4670,CLOSE
8920,9228,8138,CASUAL
8921,3657,1965,CASUAL
8922,5542,9774,CLOSE
8923,4895,3401,CLOSE
8924,3402,6964,CLOSE
8925,4095,2124,DISTANT
8926,9727,2381,DISTANT
8927,3386,7075,CASUAL
8928,6263,5947,DISTANT
8929,2315,7127,CASUAL
8930,4813,8902,CLOSE
8931,5333,4287,DISTANT
8932,7060,1631,CASUAL
8933,4608,9428,DISTANT
8934,6181,7555,CLOSE
8935,4037,5627,DISTANT
8936,5659,1171,CASUAL
8937,1152,1835,CLOSE
8938,5,5095,CLOSE
8939,6774,6234,CLOSE
8940,701,278,DISTANT
8941,8583,7597,CLOSE
8942,5855,180,CLOSE
8943,1292,2618,DISTANT
8944,7563,3055,CLOSE
8945,3290,3104,CASUAL
8946,6634,5223,CASUAL
8947,4462,8769,DISTANT
8948,1867,1454,CASUAL
8949,8260,650,CLOSE
8950,1155,9734,DISTANT
8951,3000,1434,CASUAL
8952,9868,1658,CLOSE
8953,2695,4822,DISTANT
8954,6217,9528,DISTANT
8955,740,7361,DISTANT
8956,9989,3588,CASUAL
8957,1217,1040,CLOSE
8958,4891,8889,DISTANT
8959,6842,1359,CASUAL
8960,3224,6227,CASUAL
8961,5942,7839,DISTANT
8962,2065,7793,DISTANT
8963,5944,4977,CASUAL
8964,9322,7794,CLOSE
8965,7979,6914,CASUAL
8966,666,5701,CASUAL
8967,3650,8522,CASUAL
8968,4633,1114,DISTANT
8969,6099,190,DISTANT
8970,1435,4010,DISTANT
8971,9438,2195,DISTANT
8972,1464,6309,CLOSE
8973,4112,3101,CASUAL
8974,5879,9534,DISTANT
8975,5846,6156,DISTANT
8976,8613,6885,CLOSE
8977,1306,881,CLOSE
8978,7343,1634,CASUAL
8979,3787,8553,CASUAL
8980,8464,3558,CLOSE
8981,4403,4134,DISTANT
8982,2409,4503,CASUAL
8983,3455,9957,CLOSE
8984,7614,7771,CLOSE
8985,7294,6694,DISTANT
8986,745,6925,CLOSE
8987,9437,3546,DISTANT
8988,2549,891,CLOSE
8989,494,8869,CLOSE
8990,7145,6752,CASUAL
8991,8351,7180,CLOSE
8992,44,5332,CLOSE
8993,9198,3959,CASUAL
8994,4265,8032,CASUAL
8995,8930,1409,DISTANT
8996,6104,4802,CASUAL
8997,703,3977,CLOSE
8998,3396,5533,CASUAL
8999,1417,9049,DISTANT
9000,3022,8814,CASUAL
9001,2263,5273,DISTANT
9002,8327,3739,DISTANT
9003,5871,6819,DISTANT
9004,9796,9029,CLOSE
9005,7648,9430,CASUAL
9006,4582,2653,DISTANT
9007,7528,8395,CLOSE
9008,4914,7243,CLOSE
9009,168,1198,CLOSE
9010,7896,4813,CLOSE
9011,5954,7139,CASUAL
9012,4040,6073,DISTANT
9013,3888,3616,CASUAL
9014,6519,7035,CASUAL
9015,7147,2003,DISTANT
9016,8067,3854,CASUAL
9017,679,2713,CLOSE
9018,4714,9284,CASUAL
9019,6272,3765,DISTANT
9020,29,7217,DISTANT
9021,80,393,CASUAL
9022,7241,503,DISTANT
9023,1569,1714,CASUAL
9024,9225,5919,DISTANT
9025,4897,4848,CASUAL
9026,2937,5443,CLOSE
9027,681,2476,DISTANT
9028,2189,9872,CLOSE
9029,1303,8266,CLOSE
9030,7065,4827,DISTANT
9031,7103,7122,DISTANT
9032,7107,5992,CASUAL
9033,642,868,CASUAL
9034,5143,8929,CASUAL
9035,8721,8975,CLOSE
9036,4866,2244,DISTANT
9037,661,1075,CASUAL
9038,2001,9639,CLOSE
9039,5201,5580,DISTANT
9040,5158,170,CLOSE
9041,1110,2906,CASUAL
9042,6047,8162,CASUAL
9043,981,5784,CASUAL
9044,2468,8963,DISTANT
9045,5578,5458,CLOSE
9046,161,473,CASUAL
9047,2634,7934,CLOSE
9048,915,1930,CLOSE
9049,5813,2135,CASUAL
9050,310,8234,DISTANT
9051,8848,5495,CLOSE
9052,4080,7218,CLOSE
9053,5100,6265,CLOSE
9054,7319,4146,DISTANT
9055,2620,2394,CASUAL
9056,8479,657,DISTANT
9057,7766,7007,CASUAL
9058,8471,2890,CASUAL
9059,3362,2081,DISTANT
9060,2795,2777,CLOSE
9061,1690,6585,DISTANT
9062,9306,415,CASUAL
9063,9174,5243,DISTANT
9064,1609,2879,CLOSE
9065,5623,1762,CLOSE
9066,7219,5721,DISTANT
9067,8156,784,CLOSE
9068,2481,7095,DISTANT
9069,3285,6488,CASUAL
9070,8442,9771,CASUAL
9071,8333,7221,CLOSE
9072,6890,4199,CLOSE
9073,578,1733,DISTANT
9074,7824,7275,CLOSE
9075,3793,4628,DISTANT
9076,3692,9819,CLOSE
9077,9112,3608,CASUAL
9078,5254,7359,DISTANT
9079,7673,2474,CLOSE
9080,6078,2435,DISTANT
9081,5756,3124,CASUAL
9082,9110,222,CLOSE
9083,5729,3829,DISTANT
9084,5920,2478,CASUAL
9085,7569,2739,DISTANT
9086,5857,749,CASUAL
9087,9029,6102,CASUAL
9088,1214,241,DISTANT
9089,3260,1618,CASUAL
9090,1411,6073,CASUAL
9091,1527,8908,CASUAL
9092,5028,1472,CASUAL
9093,284,9394,DISTANT
9094,8403,5074,CLOSE
9095,7383,7861,DISTANT
9096,9381,5982,DISTANT
9097,6428,1282,DISTANT
9098,5471,2488,CASUAL
9099,2969,7802,CASUAL
9100,6595,9260,DISTANT
9101,4646,7865,DISTANT
9102,2878,2410,DISTANT
9103,150,3890,CLOSE
9104,3078,645,CLOSE
9105,3116,5363,CLOSE
9106,2693,6044,DISTANT
9107,6127,9541,DISTANT
9108,527,3127,CLOSE
9109,4845,9863,DISTANT
9110,9159,961,CASUAL
9111,6587,487,CLOSE
9112,5140,6489,CLOSE
9113,2135,7206,DISTANT
9114,8906,5856,DISTANT
9115,9617,801,CLOSE
9116,599,6217,CASUAL
9117,6451,5547,DISTANT
9118,9370,3901,CASUAL
9119,244,3027,CASUAL
9120,5488,94,CLOSE
9121,9097,231,DISTANT
9122,3924,6926,DISTANT
9123,7037,3566,CLOSE
9124,5015,6904,CASUAL
9125,8069,3873,CASUAL
9126,9965,969,CLOSE
9127,15,8135,CASUAL
9128,6577,9787,DISTANT
9129,9645,6989,CLOSE
9130,9480,4734,DISTANT
9131,3366,1680,CLOSE
9132,6190,9757,CASUAL
9133,891,5130,CASUAL
9134,4942,83,CASUAL
9135,1462,5445,DISTANT
9136,5439,9873,CASUAL
9137,717,9342,DISTANT
9138,3347,6756,CASUAL
9139,2124,1415,DISTANT
9140,9923,6450,DISTANT
9141,5150,3034,CLOSE
9142,1659,1666,DISTANT
9143,5704,8104,CLOSE
9144,7582,7870,DISTANT
9145,7002,1998,CLOSE
9146,3447,9402,CASUAL
9147,9384,5864,DISTANT
9148,7589,4057,CASUAL
9149,9259,9284,CLOSE
9150,364,5919,CLOSE
9151,1780,9441,CASUAL
9152,7253,8146,DISTANT
9153,8979,3476,DISTANT
9154,2836,6970,DISTANT
9155,6430,8967,CLOSE
9156,7745,542,DISTANT
9157,1865,3594,CLOSE
9158,2165,3248,DISTANT
9159,2865,3379,CASUAL
9160,8389,2385,DISTANT
9161,9711,9683,DISTANT
9162,5974,1141,DISTANT
9163,3835,9939,CASUAL
9164,8146,2107,DISTANT
9165,9697,4994,CASUAL
9166,3959,2687,CASUAL
9167,2155,4896,CASUAL
9168,982,6670,DISTANT
9169,7482,9560,DISTANT
9170,5333,3361,DISTANT
9171,7396,1551,CLOSE
9172,5353,9288,CLOSE
9173,731,2723,DISTANT
9174,4886,5334,DISTANT
9175,2298,8513,CLOSE
9176,5860,9032,CASUAL
9177,7811,2997,CASUAL
9178,8840,8009,CLOSE
9179,3639,9960,DISTANT
9180,7044,578,CLOSE
9181,7269,2680,DISTANT
9182,113,7944,CASUAL
9183,3635,6451,CASUAL
9184,564,829,CASUAL
9185,590,4901,DISTANT
9186,1994,2331,CASUAL
9187,7296,7463,CASUAL
9188,7239,7030,DISTANT
9189,5398,184,CLOSE
9190,6698,8057,CASUAL
9191,6056,9952,DISTANT
9192,4349,5222,DISTANT
9193,6221,6962,CASUAL
9194,7258,2684,CASUAL
9195,8873,3457,CASUAL
9196,132,4358,CASUAL
9197,160,4867,CASUAL
9198,4539,9796,CLOSE
9199,2256,1150,DISTANT
9200,4756,3439,CASUAL
9201,4393,7225,CLOSE
9202,707,4323,CASUAL
9203,9728,4398,DISTANT
9204,1630,5145,CASUAL
9205,7353,618,CASUAL
9206,362,5249,CLOSE
9207,7539,4658,CASUAL
9208,1315,8483,DISTANT
9209,3323,1047,DISTANT
9210,6856,6489,CASUAL
9211,2076,5091,CLOSE
9212,2746,9450,CASUAL
9213,5952,4955,CLOSE
9214,5546,2626,CASUAL
9215,6176,3617,CLOSE
9216,4335,2078,CLOSE
9217,7675,8106,DISTANT
9218,6380,1017,CLOSE
9219,2389,3938,DISTANT
9220,683,5709,DISTANT
9221,9545,9161,CLOSE
9222,1045,8613,DISTANT
9223,2319,3497,CLOSE
9224,8043,7277,CASUAL
9225,8433,1670,CLOSE
9226,3150,7218,CASUAL
9227,9243,7039,CASUAL
9228,8762,492,CLOSE
9229,958,6722,CASUAL
9230,9448,8841,DISTANT
9231,7979,6561,DISTANT
9232,2447,856,CASUAL
9233,3152,8554,DISTANT
9234,6558,1743,CLOSE
9235,1865,7887,CLOSE
9236,3512,3148,CLOSE
9237,5759,326,CLOSE
9238,4316,4744,CLOSE
9239,937,847,DISTANT
9240,7465,3824,CLOSE
9241,63,8852,DISTANT
9242,9517,9193,CLOSE
9243,9169,4251,DISTANT
9244,7006,230,CASUAL
9245,3738,7840,DISTANT
9246,3639,3780,CLOSE
9247,9033,4245,CASUAL
9248,7765,1057,DISTANT
9249,4407,3725,CLOSE
9250,9430,4941,CLOSE
9251,7870,3891,CLOSE
9252,4324,7926,CLOSE
9253,7509,9538,CASUAL
9254,6179,940,DISTANT
9255,4864,4201,CASUAL
9256,9753,5925,CLOSE
9257,7812,5224,CLOSE
9258,253,2676,DISTANT
9259,9535,3503,DISTANT
9260,3399,1775,CASUAL
9261,3214,6088,CASUAL
9262,5418,7268,CLOSE
9263,9974,5870,CLOSE
9264,303,9610,CASUAL
9265,2702,6043,CASUAL
9266,9871,2722,CLOSE
9267,16,3325,CASUAL
9268,7060,9669,CASUAL
9269,6473,9299,CASUAL
9270,2033,9071,CLOSE
9271,1866,9391,DISTANT
9272,837,3978,DISTANT
9273,6941,4800,DISTANT
9274,9346,6309,DISTANT
9275,4872,990,CLOSE
9276,1491,7381,CLOSE
9277,5001,7690,CLOSE
9278,8214,2342,CASUAL
9279,1489,9674,DISTANT
9280,8136,8963,DISTANT
9281,510,6774,CLOSE
9282,2332,6574,CLOSE
9283,6224,8950,CASUAL
9284,4760,1600,CASUAL
9285,1464,410,DISTANT
9286,4809,8595,CLOSE
9287,6327,3985,CLOSE
9288,1246,1740,CLOSE
9289,9492,9782,DISTANT
9290,9079,7116,CLOSE
9291,3443,3177,CASUAL
9292,6940,67,CLOSE
9293,3161,483,CLOSE
9294,1974,7331,CLOSE
9295,5717,6711,CLOSE
9296,2992,2124,CLOSE
9297,8117,4333,DISTANT
9298,7224,6043,DISTANT
9299,8023,4883,CASUAL
9300,1085,3752,CLOSE
9301,4043,850,CASUAL
9302,8004,6040,DISTANT
9303,131,9825,CLOSE
9304,110,9059,CASUAL
9305,314,8421,DISTANT
9306,8306,8430,CLOSE
9307,7067,5671,CLOSE
9308,7581,7746,CASUAL
9309,8046,2037,CLOSE
9310,7945,3119,CASUAL
9311,3271,9653,CLOSE
9312,9721,5400,CASUAL
9313,6411,8918,CLOSE
9314,5970,1926,CASUAL
9315,1905,997,CLOSE
9316,6286,1662,DISTANT
9317,575,5881,CLOSE
9318,6532,7402,DISTANT
9319,9165,449,DISTANT
9320,8294,6401,CASUAL
9321,7000,8340,CLOSE
9322,6568,7804,DISTANT
9323,1238,3211,CASUAL
9324,6777,5957,DISTANT
9325,4795,2981,CASUAL
9326,6236,4549,DISTANT
9327,1432,7707,CLOSE
9328,2198,9960,CASUAL
9329,4226,4175,CLOSE
9330,2924,4829,CASUAL
9331,6178,9799,CASUAL
9332,4923,8564,CASUAL
9333,1124,3452,DISTANT
9334,1698,1254,CASUAL
9335,8393,7307,CASUAL
9336,6863,9634,CASUAL
9337,8201,9240,DISTANT
9338,1320,3917,DISTANT
9339,1899,8658,DISTANT
9340,4616,4847,CASUAL
9341,9269,7656,CASUAL
9342,4774,519,CASUAL
9343,3453,8748,DISTANT
9344,931,3010,CLOSE
9345,9853,9833,CLOSE
9346,1847,2495,DISTANT
9347,2572,1981,DISTANT
9348,1242,7795,CLOSE
9349,8283,4135,DISTANT
9350,415,2923,DISTANT
9351,2162,7980,DISTANT
9352,8899,5878,CASUAL
9353,9559,9315,CLOSE
9354,3451,1772,DISTANT
9355,1927,5735,CASUAL
9356,5557,5663,DISTANT
9357,5149,2895,DISTANT
9358,1971,9258,DISTANT
9359,843,7828,DISTANT
9360,5838,8988,DISTANT
9361,6899,2919,CLOSE
9362,7170,5802,DISTANT
9363,9454,6817,CLOSE
9364,2351,9988,CASUAL
9365,1066,5411,DISTANT
9366,4184,9532,CASUAL
9367,4124,7864,CLOSE
9368,2347,3364,CLOSE
9369,707,5545,DISTANT
9370,7400,4282,CLOSE
9371,7838,5945,CASUAL
9372,3551,306,CASUAL
9373,8882,1210,CASUAL
9374,7136,6910,DISTANT
9375,2550,3827,DISTANT
9376,8956,4757,DISTANT
9377,2037,5286,DISTANT
9378,9037,7448,CLOSE
9379,1135,6759,CASUAL
9380,5498,4097,CASUAL
9381,4616,6137,DISTANT
9382,5834,8982,CLOSE
9383,6399,133,CASUAL
9384,734,7318,CASUAL
9385,73,5166,CLOSE
9386,7745,6824,CASUAL
9387,6997,7717,CASUAL
9388,1310,9899,DISTANT
9389,4374,4089,CLOSE
9390,4997,2588,CLOSE
9391,2335,2069,CLOSE
9392,4496,1596,CLOSE
9393,6904,7349,DISTANT
9394,9984,6587,CASUAL
9395,323,3466,CLOSE
9396,2870,4571,CASUAL
9397,8959,8497,CASUAL
9398,9039,2064,CLOSE
9399,4580,1917,CLOSE
9400,9466,2720,CASUAL
9401,3226,7147,CASUAL
9402,4614,3352,CLOSE
9403,4416,3842,CLOSE
9404,5457,2961,CASUAL
9405,2488,1990,CASUAL
9406,310,4494,DISTANT
9407,4777,9997,CLOSE
9408,8318,5646,DISTANT
9409,833,7511,DISTANT
9410,1752,9913,DISTANT
9411,1386,1313,DISTANT
9412,9747,3648,CLOSE
9413,2945,5441,CLOSE
9414,7768,8838,CASUAL
9415,8530,9692,CLOSE
9416,945,3472,DISTANT
9417,9741,5412,CASUAL
9418,1251,3794,DISTANT
9419,5474,5406,DISTANT
9420,4186,3263,DISTANT
9421,6021,5273,CLOSE
9422,8858,2688,CASUAL
9423,223,4654,DISTANT
9424,4609,3524,CLOSE
9425,8267,369,CLOSE
9426,2610,3244,CLOSE
9427,3800,1834,DISTANT
9428,4303,1427,CLOSE
9429,8319,3737,DISTANT
9430,7461,88,CASUAL
9431,598,5083,DISTANT
9432,1572,8050,CLOSE
9433,7925,2807,CASUAL
9434,6329,353,CLOSE
9435,7156,9336,CLOSE
9436,2420,691,DISTANT
9437,8948,7665,CASUAL
9438,5755,2292,CLOSE
9439,7478,3836,CASUAL
9440,763,6486,DISTANT
9441,8767,4609,CLOSE
9442,8013,4710,DISTANT
9443,259,2184,CLOSE
9444,979,1915,CASUAL
9445,7749,7217,CASUAL
9446,9467,3677,CASUAL
9447,3136,9474,CASUAL
9448,9561,3856,DISTANT
9449,2886,4266,CLOSE
9450,5132,571,CASUAL
9451,8479,9457,CLOSE
9452,3817,4617,CLOSE
9453,8389,2558,CLOSE
9454,9609,8092,DISTANT
9455,2766,3893,DISTANT
9456,1607,7089,CLOSE
9457,3023,8217,CLOSE
9458,4969,8852,CASUAL
9459,8415,2381,DISTANT
9460,793,4988,CLOSE
9461,2242,4447,CASUAL
9462,2534,868,CLOSE
9463,8912,6658,CASUAL
9464,4415,8948,CLOSE
9465,6152,8166,CASUAL
9466,5319,9149,CLOSE
9467,8708,9054,CASUAL
9468,9675,9696,CASUAL
9469,8532,7813,DISTANT
9470,6257,3602,CASUAL
9471,5529,7290,CASUAL
9472,5948,2181,CASUAL
9473,3050,2820,DISTANT
9474,7149,3374,CLOSE
9475,6134,4729,CASUAL
9476,3513,1020,CASUAL
9477,1930,9248,CASUAL
9478,7067,1204,CASUAL
9479,9835,8285,CLOSE
9480,8080,407,CLOSE
9481,258,7319,CLOSE
9482,1282,5165,DISTANT
9483,6207,2148,CASUAL
9484,2121,7543,DISTANT
9485,2934,3206,CASUAL
9486,8423,8823,CLOSE
9487,6786,3198,CLOSE
9488,9237,8429,CASUAL
9489,4056,8572,DISTANT
9490,842,6248,CASUAL
9491,5119,5244,DISTANT
9492,3009,1420,CLOSE
9493,8610,9424,DISTANT
9494,7905,608,CLOSE
9495,747,6434,DISTANT
9496,6305,3437,CLOSE
9497,3897,7650,CLOSE
9498,9601,8474,DISTANT
9499,2243,7328,DISTANT
9500,7838,2963,CLOSE
9501,8434,6048,DISTANT
9502,8178,2970,CLOSE
9503,7588,2455,CASUAL
9504,1390,3910,DISTANT
9505,8161,9590,CLOSE
9506,984,9766,CASUAL
9507,1945,6434,CASUAL
9508,1958,7318,CLOSE
9509,9778,2066,CASUAL
9510,9684,7508,CASUAL
9511,6768,3896,CASUAL
9512,8412,3022,CASUAL
9513,852,1394,DISTANT
9514,2432,9219,CASUAL
9515,7654,6059,CLOSE
9516,9085,2171,CASUAL
9517,7494,6255,CASUAL
9518,2172,9763,CLOSE
9519,2361,8066,CASUAL
9520,2731,3701,CASUAL
9521,2411,8726,CASUAL
9522,3889,6031,CASUAL
9523,6662,1107,CASUAL
9524,6662,3177,DISTANT
9525,6051,603,DISTANT
9526,5572,196,CLOSE
9527,7688,9825,CASUAL
9528,6417,2128,DISTANT
9529,6670,3271,CLOSE
9530,8380,2786,CLOSE
9531,7378,6820,CASUAL
9532,6732,7018,CLOSE
9533,570,3653,CASUAL
9534,3835,6791,CASUAL
9535,8283,8871,CLOSE
9536,8755,5949,DISTANT
9537,6664,3094,CASUAL
9538,3175,6796,CASUAL
9539,9165,3928,DISTANT
9540,1706,3723,CLOSE
9541,4799,8587,CASUAL
9542,358,467,CLOSE
9543,9560,314,DISTANT
9544,3066,8791,DISTANT
9545,8480,1162,DISTANT
9546,9869,1150,CASUAL
9547,4813,3294,CASUAL
9548,4890,3335,CLOSE
9549,6633,5041,CLOSE
9550,5560,9770,DISTANT
9551,8290,686,CLOSE
9552,87,6887,DISTANT
9553,608,7030,CASUAL
9554,8170,2396,DISTANT
9555,6265,3665,CLOSE
9556,398,7256,CLOSE
9557,5480,605,CASUAL
9558,5175,7924,DISTANT
9559,2422,6566,DISTANT
9560,5519,7398,CASUAL
9561,4657,9284,CLOSE
9562,9804,2021,DISTANT
9563,4947,6892,CASUAL
9564,6286,7757,DISTANT
9565,9034,5100,CLOSE
9566,4975,5597,CLOSE
9567,8329,7326,CLOSE
9568,3293,6178,DISTANT
9569,2371,4911,DISTANT
9570,2404,5375,CLOSE
9571,9873,9202,DISTANT
9572,3133,8876,CASUAL
9573,8824,5700,CLOSE
9574,1678,2705,CLOSE
9575,4032,5418,DISTANT
9576,6061,9508,CASUAL
9577,993,6190,DISTANT
9578,6836,6797,CASUAL
9579,2770,3712,CLOSE
9580,3568,1768,CASUAL
9581,989,5346,CLOSE
9582,208,4009,DISTANT
9583,2689,8368,DISTANT
9584,5844,3008,CASUAL
9585,1142,5145,DISTANT
9586,208,997,CASUAL
9587,2808,3265,CLOSE
9588,266,1249,CASUAL
9589,1806,8227,DISTANT
9590,2907,3676,DISTANT
9591,6006,5705,CLOSE
