id,from_id,to_id,exposure
24159,16226,24635,DISTANT
24160,4907,14077,DISTANT
24161,14313,25332,DISTANT
24162,5044,23623,CLOSE
24163,6807,18404,CASUAL
24164,29272,29975,CASUAL
24165,8993,18049,CASUAL
24166,26345,23938,CLOSE
24167,4139,21982,DISTANT
24168,12220,16717,CLOSE
24169,7217,19830,DISTANT
24170,7057,22408,CLOSE
24171,20441,5356,CLOSE
24172,28907,8080,CASUAL
24173,11823,570,CLOSE
24174,2938,20185,CASUAL
24175,18139,11379,CASUAL
24176,1118,27489,CASUAL
24177,13840,8341,DISTANT
24178,7895,11003,CLOSE
24179,20629,26194,DISTANT
24180,4245,10320,CASUAL
24181,27087,9629,CASUAL
24182,6230,15335,CLOSE
24183,9052,20880,CASUAL
24184,27903,8427,CLOSE
24185,8962,22453,CLOSE
24186,17604,15128,CASUAL
24187,9631,10528,DISTANT
24188,22253,24349,CASUAL
24189,24678,20330,CASUAL
24190,14586,20174,CASUAL
24191,21264,7182,CASUAL
24192,27708,19008,CASUAL
24193,21580,26584,CASUAL
24194,6527,28750,CLOSE
24195,24493,13126,CLOSE
24196,18421,1502,DISTANT
24197,16887,22487,CASUAL
24198,6232,23023,DISTANT
24199,25297,9109,CASUAL
24200,23574,12283,CASUAL
24201,20217,11789,CASUAL
24202,2039,10689,DISTANT
24203,16908,8987,CLOSE
24204,27793,12690,CLOSE
24205,18954,26265,DISTANT
24206,5976,957,CASUAL
24207,3633,24038,DISTANT
24208,19048,17825,DISTANT
24209,4348,8226,CASUAL
24210,7037,3255,CLOSE
24211,25701,641,CASUAL
24212,6724,8058,CLOSE
24213,22808,12969,CASUAL
24214,26817,12164,CASUAL
24215,4568,11413,CLOSE
24216,27507,20027,DISTANT
24217,8834,28735,CASUAL
24218,8144,17228,CASUAL
24219,19374,25030,CASUAL
24220,8385,16931,CASUAL
24221,16999,25151,CLOSE
24222,10844,25879,CLOSE
24223,9587,20564,DISTANT
24224,21652,7349,CLOSE
24225,14557,20113,CLOSE
24226,22154,20047,CASUAL
24227,6238,20493,CLOSE
24228,29044,2354,CLOSE
24229,23417,29836,CLOSE
24230,28721,4644,CASUAL
24231,10300,5939,DISTANT
24232,28478,1226,CASUAL
24233,24227,9628,CASUAL
24234,14745,15247,CLOSE
24235,22812,5056,DISTANT
24236,15568,5336,CASUAL
24237,25331,13286,CASUAL
24238,13174,28051,CLOSE
24239,24418,15112,CASUAL
24240,10423,12717,DISTANT
24241,1170,22426,CLOSE
24242,17716,5053,CASUAL
24243,23754,20253,DISTANT
24244,24661,4572,CLOSE
24245,19621,6252,CASUAL
24246,20963,8602,CLOSE
24247,26305,19468,DISTANT
24248,6034,6427,CASUAL
24249,10454,18079,CASUAL
24250,3397,20791,DISTANT
24251,24074,6458,CLOSE
24252,424,12940,DISTANT
24253,247,6164,CLOSE
24254,17466,1154,CLOSE
24255,29768,29871,DISTANT
24256,22026,12502,DISTANT
24257,15283,24966,DISTANT
24258,12017,21423,CASUAL
24259,12556,22743,CLOSE
24260,14208,13100,CLOSE
24261,18965,11132,CASUAL
24262,12310,11072,CASUAL
24263,24946,29114,DISTANT
24264,2999,13588,CASUAL
24265,25795,3029,DISTANT
24266,4332,16085,CLOSE
24267,13929,16926,CASUAL
24268,28683,2957,CLOSE
24269,24967,27709,DISTANT
24270,20815,29481,CASUAL
24271,14908,29991,CLOSE
24272,10227,15630,DISTANT
24273,10608,5786,CASUAL
24274,15619,13334,CLOSE
24275,29594,9470,CASUAL
24276,7281,12513,DISTANT
24277,14565,27189,CLOSE
24278,8634,19691,CLOSE
24279,16024,1080,CLOSE
24280,16594,26032,CASUAL
24281,28822,4761,DISTANT
24282,27325,13318,CLOSE
24283,5568,19873,CLOSE
24284,11247,12134,DISTANT
24285,1047,28587,DISTANT
24286,19053,6666,DISTANT
24287,17229,22174,CLOSE
24288,2932,10863,CASUAL
24289,29559,6661,CLOSE
24290,15572,93,CLOSE
24291,15903,17837,DISTANT
24292,23908,16447,CLOSE
24293,27328,2611,CASUAL
24294,19381,12694,DISTANT
24295,23616,11454,DISTANT
24296,24446,12958,CLOSE
24297,6396,24362,CASUAL
24298,17844,278,CLOSE
24299,11495,15339,CLOSE
24300,11726,3944,DISTANT
24301,4478,25649,DISTANT
24302,2934,24782,CLOSE
24303,6985,15361,CASUAL
24304,11914,14370,CASUAL
24305,28488,3841,DISTANT
24306,1939,22282,CLOSE
24307,22126,25921,CASUAL
24308,10000,17814,CLOSE
24309,16254,10152,CLOSE
24310,1767,1324,CASUAL
24311,756,4902,CLOSE
24312,10026,656,CLOSE
24313,28747,14049,CASUAL
24314,15383,8189,CASUAL
24315,24893,15517,DISTANT
24316,12580,14382,DISTANT
24317,25021,605,DISTANT
24318,11256,4233,DISTANT
24319,6520,20564,CLOSE
24320,13121,16635,DISTANT
24321,1823,16628,CLOSE
24322,18975,1322,DISTANT
24323,14007,19512,CLOSE
24324,29148,3914,CLOSE
24325,938,11614,DISTANT
24326,16677,9128,CASUAL
24327,14880,16347,CLOSE
24328,13213,29135,CLOSE
24329,26548,22938,DISTANT
24330,1041,2655,DISTANT
24331,4327,29970,CLOSE
24332,7958,12310,CLOSE
24333,21267,23819,CLOSE
24334,23473,23615,CLOSE
24335,20210,20339,CLOSE
24336,16230,8636,CLOSE
24337,23229,5963,CASUAL
24338,7733,7962,CLOSE
24339,9355,5465,DISTANT
24340,11628,11844,CLOSE
24341,24985,27164,CLOSE
24342,148,4685,DISTANT
24343,23851,10401,CASUAL
24344,2439,21888,DISTANT
24345,4980,20516,CASUAL
24346,15366,26768,DISTANT
24347,2506,29694,DISTANT
24348,26540,8492,CLOSE
24349,23103,26781,CLOSE
24350,22666,29374,CLOSE
24351,20600,3821,CLOSE
24352,22936,517,CLOSE
24353,13102,26858,CLOSE
24354,2565,16764,CLOSE
24355,3889,28980,CASUAL
24356,21725,5653,CLOSE
24357,4393,4475,CASUAL
24358,2850,12142,CLOSE
24359,6887,9572,CASUAL
24360,91,5395,CASUAL
24361,20649,10420,CLOSE
24362,22236,132,CASUAL
24363,17450,466,CASUAL
24364,24578,2021,CLOSE
24365,11895,4727,DISTANT
24366,11968,984,CLOSE
24367,19871,3472,DISTANT
24368,14102,29418,CLOSE
24369,7777,22092,CLOSE
24370,2513,9241,CASUAL
24371,8787,6911,DISTANT
24372,16861,26797,DISTANT
24373,11234,20172,CASUAL
24374,28778,11122,CLOSE
24375,17103,534,DISTANT
24376,7304,14074,DISTANT
24377,15811,23658,CLOSE
24378,13716,9760,CASUAL
24379,25490,3837,CLOSE
24380,20797,3074,CLOSE
24381,15310,13483,DISTANT
24382,15405,28589,DISTANT
24383,1381,18370,CLOSE
24384,5020,6547,DISTANT
24385,26963,14615,CASUAL
24386,27358,11342,CASUAL
24387,9549,28609,CLOSE
24388,5647,26823,CLOSE
24389,9735,8119,DISTANT
24390,22329,12935,CASUAL
24391,16000,4350,DISTANT
24392,3851,4555,CLOSE
24393,13493,18666,DISTANT
24394,28837,5571,CASUAL
24395,17262,10438,DISTANT
24396,10698,13194,DISTANT
24397,27438,27166,CLOSE
24398,13106,26803,DISTANT
24399,26722,19648,DISTANT
24400,21939,453,CASUAL
24401,13739,12919,CLOSE
24402,20073,24813,CASUAL
24403,17552,3023,CASUAL
24404,28155,9050,CASUAL
24405,23891,25533,DISTANT
24406,15870,24891,DISTANT
24407,17598,17439,DISTANT
24408,17277,5984,CASUAL
24409,16812,27621,CLOSE
24410,19758,14758,DISTANT
24411,25513,29100,CASUAL
24412,956,5707,DISTANT
24413,25431,602,DISTANT
24414,28726,9700,DISTANT
24415,2335,15226,DISTANT
24416,3590,20043,CASUAL
24417,18088,27869,CASUAL
24418,26235,27509,CASUAL
24419,18742,13419,DISTANT
24420,9208,16207,CLOSE
24421,12124,24371,CASUAL
24422,27418,20854,CLOSE
24423,27500,634,CASUAL
24424,24231,744,CASUAL
24425,12592,3737,CASUAL
24426,27554,2934,CASUAL
24427,20497,1335,CLOSE
24428,2904,29513,CASUAL
24429,16833,20405,CASUAL
24430,16445,19979,CASUAL
24431,23616,19077,CLOSE
24432,23718,10810,CASUAL
24433,1876,27794,CASUAL
24434,13703,21559,CLOSE
24435,19413,25186,CLOSE
24436,1725,2629,CLOSE
24437,9376,6771,DISTANT
24438,12795,26652,CASUAL
24439,19755,8888,CASUAL
24440,25230,21552,DISTANT
24441,27792,26947,CASUAL
24442,2735,24847,DISTANT
24443,1627,19180,CASUAL
24444,14840,669,CASUAL
24445,11559,28795,DISTANT
24446,15512,14579,DISTANT
24447,24517,4980,DISTANT
24448,22702,18264,CASUAL
24449,5583,20704,CASUAL
24450,978,9903,CLOSE
24451,14964,1759,CASUAL
24452,16296,4526,CLOSE
24453,21873,2566,CLOSE
24454,3706,21051,DISTANT
24455,3705,19799,DISTANT
24456,21199,16302,CLOSE
24457,22518,25202,DISTANT
24458,14925,24008,CLOSE
24459,28732,2656,CASUAL
24460,23913,24290,DISTANT
24461,5894,12691,DISTANT
24462,1485,15779,DISTANT
24463,10672,13184,DISTANT
24464,21807,1954,CASUAL
24465,11983,8396,DISTANT
24466,12428,9294,CLOSE
24467,25864,23500,CASUAL
24468,936,17503,CASUAL
24469,2849,3046,DISTANT
24470,26237,23031,CASUAL
24471,8873,28776,CASUAL
24472,20977,29595,CLOSE
24473,18996,4534,CLOSE
24474,263,3949,DISTANT
24475,14833,13712,CASUAL
24476,13645,22060,CASUAL
24477,17179,25398,CASUAL
24478,23430,20061,DISTANT
24479,2213,22220,DISTANT
24480,5619,19871,CASUAL
24481,17528,28603,DISTANT
24482,26886,27274,CASUAL
24483,15120,13148,CLOSE
24484,29549,1920,CASUAL
24485,16718,6660,CASUAL
24486,3434,21406,CASUAL
24487,16491,10399,DISTANT
24488,20670,9789,CASUAL
24489,27757,9475,CASUAL
24490,26250,24511,CLOSE
24491,27186,15430,CASUAL
24492,24851,16280,CLOSE
24493,19609,6747,CLOSE
24494,7941,26423,DISTANT
24495,25195,13882,CLOSE
24496,10653,5620,CLOSE
24497,20464,15033,CASUAL
24498,10384,21025,CLOSE
24499,2290,24878,CASUAL
24500,23182,27262,DISTANT
24501,17442,3079,CASUAL
24502,8847,18542,CLOSE
24503,17210,2502,CLOSE
24504,26875,25600,CLOSE
24505,20468,15188,CLOSE
24506,8083,23043,CLOSE
24507,19103,9138,CLOSE
24508,22313,26689,CASUAL
24509,15105,26696,CASUAL
24510,2163,2229,DISTANT
24511,8133,11503,CLOSE
24512,22786,22015,CLOSE
24513,52,18308,DISTANT
24514,8545,13465,DISTANT
24515,26186,17125,CLOSE
24516,4175,22459,CLOSE
24517,448,3091,CASUAL
24518,8993,20328,CLOSE
24519,17684,20066,DISTANT
24520,19782,4873,CASUAL
24521,7391,29968,CLOSE
24522,7219,23407,DISTANT
24523,24221,26638,CASUAL
24524,23644,7779,DISTANT
24525,22223,15342,CASUAL
24526,19758,29014,DISTANT
24527,1296,26489,DISTANT
24528,19178,5278,DISTANT
24529,948,21743,DISTANT
24530,25786,13880,CASUAL
24531,2103,16184,CLOSE
24532,17597,22110,DISTANT
24533,3891,23961,CLOSE
24534,2326,3189,CASUAL
24535,4003,21785,CLOSE
24536,2991,28409,CASUAL
24537,1933,29844,CASUAL
24538,28070,11525,CLOSE
24539,24187,3908,DISTANT
24540,3996,17511,CLOSE
24541,24589,2651,DISTANT
24542,15527,7852,CLOSE
24543,25794,16919,CASUAL
24544,22185,26588,CLOSE
24545,10707,11387,DISTANT
24546,9191,15782,CASUAL
24547,9026,26806,CLOSE
24548,10884,20238,CASUAL
24549,23727,22144,CLOSE
24550,14505,6553,CLOSE
24551,17694,11562,DISTANT
24552,2146,12359,DISTANT
24553,8405,915,CASUAL
24554,6326,20209,CLOSE
24555,18724,16393,DISTANT
24556,10331,9485,CLOSE
24557,16970,23115,CLOSE
24558,17326,29533,DISTANT
24559,22982,18602,DISTANT
24560,26724,29922,CLOSE
24561,28565,10795,CLOSE
24562,28063,13801,DISTANT
24563,6274,17113,CLOSE
24564,3339,14268,DISTANT
24565,7047,2979,CLOSE
24566,27162,23133,CASUAL
24567,18776,11266,CASUAL
24568,29124,13590,CLOSE
24569,29151,25005,DISTANT
24570,22769,22138,CLOSE
24571,9702,6205,DISTANT
24572,1072,29257,CASUAL
24573,7618,865,DISTANT
24574,11380,28788,DISTANT
24575,13942,6601,DISTANT
24576,15095,4933,CASUAL
24577,10209,18326,CLOSE
24578,21519,3823,CLOSE
24579,10358,15300,DISTANT
24580,10474,22469,CLOSE
24581,15959,4752,CASUAL
24582,25032,27070,DISTANT
24583,15744,21263,CLOSE
24584,25956,11222,DISTANT
24585,3315,24435,CLOSE
24586,1991,12797,CASUAL
24587,27230,29705,CLOSE
24588,26497,104,CASUAL
24589,20045,6586,CLOSE
24590,4795,17554,CASUAL
24591,5008,12378,CLOSE
24592,5765,10929,CLOSE
24593,15946,5862,DISTANT
24594,3808,9057,CLOSE
24595,7228,22986,CLOSE
24596,4533,17660,CASUAL
24597,3129,2551,CASUAL
24598,14675,17912,CLOSE
24599,2527,1932,DISTANT
24600,6492,661,CASUAL
24601,2047,9283,CASUAL
24602,5494,10061,CASUAL
24603,10256,7578,CASUAL
24604,23163,28121,CASUAL
24605,24705,16113,DISTANT
24606,1575,16217,CLOSE
24607,21259,19844,DISTANT
24608,11728,7977,DISTANT
24609,22470,15033,CASUAL
24610,29282,14836,CLOSE
24611,23899,2794,CASUAL
24612,20355,25638,CASUAL
24613,15561,12331,CLOSE
24614,14092,20368,CLOSE
24615,403,1292,CASUAL
24616,26022,10585,CLOSE
24617,6581,7493,DISTANT
24618,27835,28421,DISTANT
24619,10431,26239,CASUAL
24620,18558,27859,DISTANT
24621,28730,2091,CLOSE
24622,3446,22662,DISTANT
24623,28835,19741,DISTANT
24624,25623,2373,CLOSE
24625,19051,28676,CLOSE
24626,6847,17821,CASUAL
24627,16533,5767,CLOSE
24628,6417,15837,CASUAL
24629,16800,14001,CASUAL
24630,29253,2364,DISTANT
24631,28729,24349,CLOSE
24632,19132,19263,CASUAL
24633,27017,22247,DISTANT
24634,10045,411,CASUAL
24635,25628,23994,CASUAL
24636,18315,19899,CASUAL
24637,7983,12013,CASUAL
24638,19746,23894,CASUAL
24639,2374,8802,CLOSE
24640,29744,29072,CLOSE
24641,16697,19658,CASUAL
24642,15016,25919,CLOSE
24643,14591,24934,CLOSE
24644,28206,7228,DISTANT
24645,556,26024,CLOSE
24646,26855,17474,CASUAL
24647,8872,7392,CASUAL
24648,27138,6365,DISTANT
24649,29946,22069,CASUAL
24650,8609,10925,CASUAL
24651,29542,7622,DISTANT
24652,22112,25290,CLOSE
24653,27295,17218,CLOSE
24654,24603,10896,DISTANT
24655,24908,17937,CLOSE
24656,8079,3358,DISTANT
24657,24394,23564,DISTANT
24658,29601,17406,CLOSE
24659,18093,20818,CLOSE
24660,27802,10755,DISTANT
24661,11014,29232,CASUAL
24662,5553,10579,DISTANT
24663,18320,4690,DISTANT
24664,21376,10669,DISTANT
24665,10461,12930,CLOSE
24666,26463,29047,DISTANT
24667,20954,3583,DISTANT
24668,13544,12344,DISTANT
24669,7750,18656,DISTANT
24670,11020,21802,CASUAL
24671,5182,9654,CLOSE
24672,4854,24511,DISTANT
24673,15142,7679,DISTANT
24674,24672,9918,DISTANT
24675,16596,25821,CLOSE
24676,27385,15472,CASUAL
24677,20715,22211,CLOSE
24678,27448,6808,CLOSE
24679,13355,8044,DISTANT
24680,28264,9032,CASUAL
24681,15389,6531,CASUAL
24682,28779,25286,DISTANT
24683,1451,3756,DISTANT
24684,16051,27409,DISTANT
24685,18484,15533,DISTANT
24686,5081,15997,CLOSE
24687,8343,28213,DISTANT
24688,23930,24742,CASUAL
24689,6841,17042,CLOSE
24690,1596,25854,CASUAL
24691,15001,29174,CASUAL
24692,2653,21857,DISTANT
24693,6197,28381,CLOSE
24694,9812,7076,DISTANT
24695,425,6396,DISTANT
24696,13527,6272,DISTANT
24697,11375,5812,CLOSE
24698,24908,22518,DISTANT
24699,977,6930,CLOSE
24700,11967,21993,CASUAL
24701,10920,28748,CLOSE
24702,21246,953,CASUAL
24703,29693,29209,CLOSE
24704,18426,6420,CLOSE
24705,21638,18005,CLOSE
24706,10378,22406,CASUAL
24707,18235,29390,DISTANT
24708,28172,14364,CLOSE
24709,26145,14296,CASUAL
24710,17256,12404,CASUAL
24711,23560,2580,CLOSE
24712,19665,16263,CLOSE
24713,26595,25687,DISTANT
24714,20044,19128,CASUAL
24715,4423,12952,DISTANT
24716,8313,19212,CASUAL
24717,16353,20483,CLOSE
24718,3985,10889,CLOSE
24719,15239,25798,DISTANT
24720,6131,5025,CLOSE
24721,3835,15265,CLOSE
24722,2688,23766,DISTANT
24723,18103,7676,DISTANT
24724,7772,29184,DISTANT
24725,16822,28989,DISTANT
24726,5578,10930,CLOSE
24727,13325,19654,DISTANT
24728,22651,15891,CLOSE
24729,14386,8832,CASUAL
24730,10691,18604,DISTANT
24731,29566,26265,CASUAL
24732,14456,694,DISTANT
24733,14821,20918,DISTANT
24734,3006,15277,CLOSE
24735,15384,27152,CASUAL
24736,3948,18865,CLOSE
24737,29667,22837,CASUAL
24738,29719,28583,CLOSE
24739,24807,29461,CASUAL
24740,12408,4413,CASUAL
24741,20417,2611,DISTANT
24742,13800,6861,CASUAL
24743,18103,13432,CASUAL
24744,15216,24458,CLOSE
24745,24222,3690,DISTANT
24746,23093,15370,DISTANT
24747,8114,14004,CASUAL
24748,26427,7573,CASUAL
24749,7112,17892,DISTANT
24750,22677,14076,CLOSE
24751,16529,7370,DISTANT
24752,25325,338,CLOSE
24753,14696,29921,CASUAL
24754,14481,8438,CLOSE
24755,27908,18997,CLOSE
24756,27872,16027,CLOSE
24757,18129,17742,DISTANT
24758,17409,2252,CASUAL
24759,626,14965,DISTANT
24760,27084,5393,DISTANT
24761,13625,28006,CASUAL
24762,27586,25689,DISTANT
24763,686,4803,DISTANT
24764,9744,18741,DISTANT
24765,12802,828,DISTANT
24766,23383,2863,DISTANT
24767,16384,20701,CLOSE
24768,22656,1384,DISTANT
24769,4914,16581,CASUAL
24770,14973,16572,CLOSE
24771,24483,18200,CASUAL
24772,23234,16511,DISTANT
24773,16342,17865,CASUAL
24774,14282,6246,CASUAL
24775,14342,27005,DISTANT
24776,12340,22921,DISTANT
24777,6259,23100,CASUAL
24778,15625,3078,CASUAL
24779,17809,5692,DISTANT
24780,26941,25404,DISTANT
24781,18782,2135,CASUAL
24782,4232,11091,CASUAL
24783,21860,24444,CLOSE
24784,5364,19243,CASUAL
24785,5644,2479,CLOSE
24786,29515,22683,CLOSE
24787,21280,20233,DISTANT
24788,22884,10208,DISTANT
24789,7740,2679,CASUAL
24790,16613,22720,CASUAL
24791,12208,19978,CLOSE
24792,8434,21041,CASUAL
24793,11561,22884,DISTANT
24794,15929,19737,CASUAL
24795,15530,7664,CLOSE
24796,7949,1686,DISTANT
24797,6342,28406,CLOSE
24798,3273,15594,CLOSE
24799,23098,7900,DISTANT
24800,15200,2556,DISTANT
24801,13171,42,CLOSE
24802,9542,10386,DISTANT
24803,29262,9711,CASUAL
24804,2161,20123,CLOSE
24805,12803,9444,CLOSE
24806,5455,4132,CASUAL
24807,3396,6359,CASUAL
24808,23506,8596,CASUAL
24809,21410,22583,DISTANT
24810,16452,23230,CASUAL
24811,11010,28768,CASUAL
24812,23537,29363,CASUAL
24813,28397,27698,CLOSE
24814,11317,4555,DISTANT
24815,11748,6048,CLOSE
24816,21677,16447,CLOSE
24817,25405,15935,CLOSE
24818,23627,25607,CLOSE
24819,690,7159,DISTANT
24820,25382,11663,CASUAL
24821,16696,1963,CLOSE
24822,18564,6304,CLOSE
24823,25493,5947,CLOSE
24824,28305,10298,CASUAL
24825,12637,23091,CLOSE
24826,3335,25300,DISTANT
24827,23534,2922,CASUAL
24828,2267,23664,DISTANT
24829,568,3031,CASUAL
24830,2526,3898,CLOSE
24831,8469,29695,CASUAL
24832,27049,22960,CASUAL
24833,26738,29587,CLOSE
24834,5634,28893,CLOSE
24835,22336,21029,DISTANT
24836,15973,20768,CLOSE
24837,492,1857,DISTANT
24838,16090,3507,DISTANT
24839,12501,10052,CASUAL
24840,13698,22390,CASUAL
24841,23632,7427,DISTANT
24842,29624,10861,CLOSE
24843,6199,3962,DISTANT
24844,3254,8081,CLOSE
24845,12536,6024,CASUAL
24846,15393,12144,CASUAL
24847,16872,24335,DISTANT
24848,11850,11876,CASUAL
24849,18806,11329,DISTANT
24850,13266,21475,DISTANT
24851,1021,29971,CASUAL
24852,16023,29912,CLOSE
24853,7015,9233,CASUAL
24854,28295,2194,CASUAL
24855,12270,3740,DISTANT
24856,23370,27190,DISTANT
24857,28665,7193,CASUAL
24858,6339,15513,CLOSE
24859,967,1654,CLOSE
24860,12217,26426,DISTANT
24861,17093,13871,CLOSE
24862,12282,29589,DISTANT
24863,2417,27002,CLOSE
24864,26451,12584,DISTANT
24865,10465,27608,CASUAL
24866,1876,27249,DISTANT
24867,27339,13766,CASUAL
24868,15567,12461,CASUAL
24869,10538,1480,CASUAL
24870,26583,14554,CASUAL
24871,10721,27348,CASUAL
24872,1064,6085,CASUAL
24873,17726,4970,CLOSE
24874,25383,21979,CLOSE
24875,6796,8414,CLOSE
24876,21838,7136,CASUAL
24877,4302,2342,CASUAL
24878,24721,23569,DISTANT
24879,7687,6565,CLOSE
24880,17064,11369,CLOSE
24881,28299,11385,CLOSE
24882,14584,18244,CLOSE
24883,12906,3811,CLOSE
24884,1992,14254,CASUAL
24885,10944,14139,CLOSE
24886,13315,10181,CLOSE
24887,23909,28536,CASUAL
24888,2194,13470,DISTANT
24889,27360,2207,CASUAL
24890,12135,12588,CASUAL
24891,27615,28461,CLOSE
24892,716,24566,DISTANT
24893,29032,21895,DISTANT
24894,1374,9851,DISTANT
24895,28304,10649,DISTANT
24896,28949,16899,DISTANT
24897,928,28491,DISTANT
24898,11639,9410,CLOSE
24899,7939,5425,DISTANT
24900,17139,19732,CLOSE
24901,20016,836,CASUAL
24902,5557,9434,CASUAL
24903,14395,21065,DISTANT
24904,3561,16728,CASUAL
24905,8233,13838,CASUAL
24906,3695,18677,CLOSE
24907,25671,7777,DISTANT
24908,15666,10408,DISTANT
24909,28884,24977,CLOSE
24910,25300,13696,CASUAL
24911,17240,10835,CLOSE
24912,26633,28949,CLOSE
24913,12460,29145,CASUAL
24914,8315,18512,DISTANT
24915,20888,19554,CLOSE
24916,15723,22211,DISTANT
24917,3547,9845,DISTANT
24918,956,4718,CASUAL
24919,12529,16427,CASUAL
24920,19971,26768,DISTANT
24921,23275,3538,DISTANT
24922,33,15410,CASUAL
24923,7043,18884,DISTANT
24924,15216,8096,CLOSE
24925,7050,944,CLOSE
24926,8778,23543,CLOSE
24927,12013,13688,CLOSE
24928,4994,16999,CLOSE
24929,29066,5716,CLOSE
24930,14701,5810,CLOSE
24931,13943,26110,DISTANT
24932,18291,17628,CLOSE
24933,1971,25934,CASUAL
24934,5244,6047,DISTANT
24935,4603,12787,CASUAL
24936,6634,6168,DISTANT
24937,7891,7261,CLOSE
24938,2672,11581,DISTANT
24939,15558,4917,CASUAL
24940,7064,6607,CASUAL
24941,19160,10018,CASUAL
24942,7,9261,DISTANT
24943,19901,22023,DISTANT
24944,16550,22072,CASUAL
24945,4516,26503,CLOSE
24946,18158,18522,CASUAL
24947,29918,16765,CASUAL
24948,19347,22505,DISTANT
24949,8737,11918,CASUAL
24950,8099,11531,CASUAL
24951,10006,7140,CASUAL
24952,22696,22901,DISTANT
24953,3978,13724,DISTANT
24954,2454,28856,CASUAL
24955,22715,17514,DISTANT
24956,19086,5354,DISTANT
24957,20050,29895,DISTANT
24958,27619,29984,DISTANT
24959,8391,14406,CASUAL
24960,22382,29109,CASUAL
24961,21053,4214,DISTANT
24962,8800,26018,CASUAL
24963,10969,27130,CASUAL
24964,13338,19874,DISTANT
24965,13904,18872,CLOSE
24966,25157,24611,CASUAL
24967,13067,13384,CLOSE
24968,4047,13560,CLOSE
24969,9058,24117,DISTANT
24970,28984,25189,CLOSE
24971,2169,15963,CASUAL
24972,7125,22084,CASUAL
24973,5495,14707,DISTANT
24974,3829,7280,CASUAL
24975,9343,21169,CASUAL
24976,6738,13063,CLOSE
24977,20488,9466,DISTANT
24978,29146,15140,CASUAL
24979,17049,2639,CASUAL
24980,12191,15279,DISTANT
24981,8842,13499,CASUAL
24982,3535,20571,CLOSE
24983,762,21596,CLOSE
24984,7568,13611,CLOSE
24985,26399,18020,CLOSE
24986,14983,23678,CLOSE
24987,17725,15645,DISTANT
24988,25709,8545,CLOSE
24989,3670,1817,CASUAL
24990,2038,3343,DISTANT
24991,17170,14171,CASUAL
24992,17447,5253,CASUAL
24993,4363,15627,CASUAL
24994,27802,16568,CASUAL
24995,13839,13495,CASUAL
24996,21593,13082,DISTANT
24997,13917,15652,CLOSE
24998,15329,3,CLOSE
24999,19776,21333,CLOSE
25000,6906,26390,CLOSE
25001,11714,6967,CASUAL
25002,13084,20781,CLOSE
25003,14325,25678,CLOSE
25004,15556,10949,DISTANT
25005,8237,2315,CASUAL
25006,16209,24403,DISTANT
25007,4330,8274,DISTANT
25008,7524,29743,CASUAL
25009,13224,5435,CLOSE
25010,29905,20929,CLOSE
25011,21443,11053,CASUAL
25012,23900,20951,DISTANT
25013,24644,9957,CASUAL
25014,28354,27593,CLOSE
25015,24179,3933,CLOSE
25016,12279,25778,CASUAL
25017,24894,11974,DISTANT
25018,8349,4996,CLOSE
25019,26092,6382,CASUAL
25020,2979,24050,CASUAL
25021,18261,8086,CASUAL
25022,6225,18119,CLOSE
25023,28885,23421,CASUAL
25024,18071,7489,DISTANT
25025,29357,11062,CASUAL
25026,20625,1561,CASUAL
25027,12263,24851,CLOSE
25028,17273,18137,DISTANT
25029,4155,3089,CASUAL
25030,11518,26133,DISTANT
25031,19979,19361,DISTANT
25032,12649,9799,CASUAL
25033,18726,21936,CASUAL
25034,5878,26381,DISTANT
25035,8345,18617,CLOSE
25036,1127,2592,CLOSE
25037,693,6007,CLOSE
25038,14321,27132,DISTANT
25039,9783,2552,CASUAL
25040,6690,18143,CASUAL
25041,6621,19779,CLOSE
25042,28539,12979,DISTANT
25043,27662,8478,CASUAL
25044,29174,6495,CLOSE
25045,11084,23062,DISTANT
25046,10831,14310,DISTANT
25047,17111,23674,DISTANT
25048,5108,15419,CASUAL
25049,7310,14168,CLOSE
25050,19273,1584,CLOSE
25051,28574,4696,DISTANT
25052,23206,6421,CASUAL
25053,4885,3771,DISTANT
25054,2867,1320,DISTANT
25055,5939,6114,CLOSE
25056,22506,11141,CLOSE
25057,3792,16699,CASUAL
25058,11650,4617,CASUAL
25059,1349,12784,DISTANT
25060,16647,907,CLOSE
25061,27504,28066,CASUAL
25062,4707,23135,CASUAL
25063,15763,22997,CASUAL
25064,12020,1646,DISTANT
25065,26408,13150,CASUAL
25066,5380,22610,DISTANT
25067,17003,21213,CLOSE
25068,26825,6302,CASUAL
25069,13191,3523,CLOSE
25070,16070,19597,CASUAL
25071,11318,23540,CASUAL
25072,1069,12293,CASUAL
25073,18342,21446,DISTANT
25074,28662,10601,DISTANT
25075,8424,26416,DISTANT
25076,28272,3044,CLOSE
25077,20027,14209,CASUAL
25078,1704,23100,DISTANT
25079,13593,8127,DISTANT
25080,8666,1419,CLOSE
25081,16952,11450,CASUAL
25082,27018,28350,CASUAL
25083,21639,8787,CASUAL
25084,7275,14095,DISTANT
25085,24308,7727,CLOSE
25086,11093,12697,CASUAL
25087,8768,22925,CLOSE
25088,19556,3588,CASUAL
25089,20079,24817,DISTANT
25090,2409,3644,CLOSE
25091,15590,16914,CASUAL
25092,24784,16053,DISTANT
25093,24887,26954,DISTANT
25094,22793,206,DISTANT
