id,from_id,to_id,exposure
5188,4439,5130,CLOSE
5189,1808,941,DISTANT
5190,9055,2468,CASUAL
5191,4510,4459,DISTANT
5192,2049,6112,DISTANT
5193,1263,1448,DISTANT
5194,5962,109,CLOSE
5195,5121,4746,CASUAL
5196,8965,7425,CLOSE
5197,2756,7657,DISTANT
5198,2660,3160,CLOSE
5199,4051,6504,CLOSE
5200,9157,492,CASUAL
5201,4654,3379,CLOSE
5202,8827,521,CLOSE
5203,9524,5854,CLOSE
5204,1018,9507,CLOSE
5205,3058,1565,CASUAL
5206,8943,8817,CLOSE
5207,7161,8750,DISTANT
5208,6802,4218,DISTANT
5209,7556,9260,CLOSE
5210,2071,130,CLOSE
5211,508,3005,DISTANT
5212,7919,9974,DISTANT
5213,7091,1369,CLOSE
5214,1112,3943,DISTANT
5215,1789,9021,CASUAL
5216,1076,2197,DISTANT
5217,1050,5244,CASUAL
5218,3643,1431,CASUAL
5219,6224,6504,DISTANT
5220,8358,9991,DISTANT
5221,8128,4467,CLOSE
5222,8306,5290,DISTANT
5223,1116,1471,CASUAL
5224,1813,6775,DISTANT
5225,7134,5018,CLOSE
5226,6599,851,CLOSE
5227,22,2485,CASUAL
5228,6893,629,CLOSE
5229,4069,5219,CLOSE
5230,2727,6701,DISTANT
5231,5531,7528,DISTANT
5232,5404,4854,DISTANT
5233,8979,4957,CLOSE
5234,2418,1809,CASUAL
5235,4539,3371,DISTANT
5236,627,8631,CASUAL
5237,9615,7214,CASUAL
5238,9951,8899,DISTANT
5239,839,349,CASUAL
5240,9,3460,CLOSE
5241,3476,6481,DISTANT
5242,3422,4522,DISTANT
5243,5788,825,DISTANT
5244,7688,9294,CASUAL
5245,8633,2748,CASUAL
5246,3334,6264,CLOSE
5247,9243,4939,CLOSE
5248,6756,808,CLOSE
5249,9111,445,DISTANT
5250,4087,9890,CASUAL
5251,4734,3538,CASUAL
5252,5851,3966,DISTANT
5253,7748,5759,CASUAL
5254,7515,316,CASUAL
5255,3347,5115,CASUAL
5256,606,6238,DISTANT
5257,9012,3928,DISTANT
5258,9389,1478,CLOSE
5259,2071,1533,CLOSE
5260,3076,9201,CASUAL
5261,8855,3277,CLOSE
5262,5200,1444,DISTANT
5263,6482,7788,CLOSE
5264,6234,7332,DISTANT
5265,713,1368,CLOSE
5266,687,6716,CLOSE
5267,6713,6219,CLOSE
5268,4875,5279,CASUAL
5269,974,7738,DISTANT
5270,9702,2918,DISTANT
5271,2971,5211,DISTANT
5272,5882,9796,CLOSE
5273,5432,9728,CASUAL
5274,65,7584,CLOSE
5275,7208,1796,DISTANT
5276,7969,1354,CASUAL
5277,8403,2843,CLOSE
5278,1041,6193,DISTANT
5279,511,7827,DISTANT
5280,3198,8037,CASUAL
5281,256,4660,CASUAL
5282,4633,6168,CLOSE
5283,2236,5603,DISTANT
5284,7238,88,DISTANT
5285,297,7094,CLOSE
5286,941,3368,DISTANT
5287,6794,2718,DISTANT
5288,8853,3444,CASUAL
5289,5904,2579,CLOSE
5290,5454,3688,DISTANT
5291,5130,2258,CLOSE
5292,2695,3408,CASUAL
5293,4426,103,CASUAL
5294,6609,9813,DISTANT
5295,3750,7549,CASUAL
5296,1911,7819,CLOSE
5297,4236,6312,CASUAL
5298,7236,5094,CLOSE
5299,5639,1275,CASUAL
5300,1279,3714,CLOSE
5301,4711,7653,CLOSE
5302,6788,7959,CASUAL
5303,600,9597,CASUAL
5304,6648,4222,DISTANT
5305,2618,172,DISTANT
5306,4583,5269,DISTANT
5307,8367,6830,CLOSE
5308,2121,4519,DISTANT
5309,5303,9327,CLOSE
5310,8378,8095,CASUAL
5311,1227,228,DISTANT
5312,9278,5857,CASUAL
5313,5084,1091,CLOSE
5314,5160,6583,DISTANT
5315,3053,3246,CASUAL
5316,2032,7834,CASUAL
5317,9351,2984,CLOSE
5318,191,2494,DISTANT
5319,4778,9137,DISTANT
5320,6080,5749,CLOSE
5321,9144,7731,CASUAL
5322,9608,1471,CLOSE
5323,3387,89,CLOSE
5324,7486,6484,CLOSE
5325,7934,1569,DISTANT
5326,546,9708,CLOSE
5327,2639,7189,DISTANT
5328,2281,6053,DISTANT
5329,313,8228,CASUAL
5330,9824,387,CASUAL
5331,2994,6754,DISTANT
5332,8830,2212,CLOSE
5333,4470,9405,CLOSE
5334,2098,8754,CLOSE
5335,6506,6752,CASUAL
5336,4689,2113,CLOSE
5337,3403,9713,DISTANT
5338,9533,9596,CLOSE
5339,948,8500,CASUAL
5340,9812,8363,CASUAL
5341,1452,2455,DISTANT
5342,1257,4150,DISTANT
5343,8524,9971,CLOSE
5344,9102,5435,CASUAL
5345,7468,1430,CASUAL
5346,6761,6502,CLOSE
5347,8657,6910,DISTANT
5348,1012,278,DISTANT
5349,6108,2311,CLOSE
5350,2292,2016,CLOSE
5351,3852,3489,CASUAL
5352,7441,5023,CLOSE
5353,598,3454,CASUAL
5354,968,6693,CASUAL
5355,2402,3359,DISTANT
5356,7065,1002,DISTANT
5357,9810,2727,DISTANT
5358,3126,5824,CLOSE
5359,8476,6885,CLOSE
5360,4717,3201,CLOSE
5361,134,9879,CASUAL
5362,8042,635,CASUAL
5363,26,5714,DISTANT
5364,6768,8548,CASUAL
5365,2748,9669,CLOSE
5366,7475,8077,CLOSE
5367,5371,1821,DISTANT
5368,6368,929,DISTANT
5369,425,5349,CLOSE
5370,6730,6156,DISTANT
5371,2640,4036,CASUAL
5372,4426,6522,CLOSE
5373,6277,7227,CLOSE
5374,1436,9020,CLOSE
5375,6678,967,CASUAL
5376,3169,9978,CASUAL
5377,9495,9579,CASUAL
5378,5109,4109,CASUAL
5379,1591,7352,CLOSE
5380,3689,1347,DISTANT
5381,6681,1580,DISTANT
5382,1112,3981,CASUAL
5383,2947,5283,CASUAL
5384,1763,8005,CLOSE
5385,3678,4301,CLOSE
5386,394,1009,CLOSE
5387,213,5431,CASUAL
5388,2367,166,CASUAL
5389,1522,2809,CLOSE
5390,3967,9429,CASUAL
5391,6398,8943,DISTANT
5392,6702,4410,DISTANT
5393,6315,6011,CLOSE
5394,6231,9772,DISTANT
5395,7985,1146,DISTANT
5396,8794,66,CASUAL
5397,535,1706,CASUAL
5398,1368,6526,DISTANT
5399,505,9645,CLOSE
5400,2827,819,DISTANT
5401,3067,3255,DISTANT
5402,1671,5214,CASUAL
5403,5115,8942,CASUAL
5404,7105,2464,CLOSE
5405,6894,7131,CASUAL
5406,312,5363,CASUAL
5407,5384,479,CASUAL
5408,1061,7669,CLOSE
5409,2625,6555,CASUAL
5410,7073,7407,CASUAL
5411,1295,2360,CASUAL
5412,7316,7121,CLOSE
5413,8174,1560,CASUAL
5414,3283,6028,CLOSE
5415,284,9177,DISTANT
5416,5309,2298,CLOSE
5417,6992,9815,DISTANT
5418,5623,653,CLOSE
5419,4895,2941,CLOSE
5420,6240,7570,CLOSE
5421,3872,2846,CASUAL
5422,1935,4126,CASUAL
5423,9068,4861,CASUAL
5424,3084,8277,CASUAL
5425,5836,8622,CASUAL
5426,4831,9527,CASUAL
5427,8644,5085,CLOSE
5428,3832,1335,DISTANT
5429,2753,6524,DISTANT
5430,807,7598,DISTANT
5431,8493,1005,CASUAL
5432,5230,8942,CASUAL
5433,4413,7430,CASUAL
5434,3017,1718,DISTANT
5435,2179,3405,DISTANT
5436,2085,8438,DISTANT
5437,2884,4207,CLOSE
5438,256,2995,CASUAL
5439,7886,3632,DISTANT
5440,5207,93,CLOSE
5441,8788,9738,CLOSE
5442,7016,9765,CLOSE
5443,2270,4163,CLOSE
5444,8790,4889,CLOSE
5445,969,3545,DISTANT
5446,7104,9980,CLOSE
5447,141,6983,CASUAL
5448,6755,3164,CLOSE
5449,8456,1866,CASUAL
5450,2620,3837,CASUAL
5451,5896,7930,CASUAL
5452,9939,968,DISTANT
5453,4186,893,DISTANT
5454,7377,5819,CASUAL
5455,9883,5037,DISTANT
5456,9528,5531,CLOSE
5457,7046,3585,CASUAL
5458,5042,6309,CLOSE
5459,83,876,DISTANT
5460,5141,4699,DISTANT
5461,3341,3187,DISTANT
5462,1489,8815,CLOSE
5463,8825,3800,CASUAL
5464,7329,1349,CASUAL
5465,1082,70,CASUAL
5466,7601,3195,CLOSE
5467,9138,8514,DISTANT
5468,6389,5265,CLOSE
5469,7860,3502,CLOSE
5470,822,2378,DISTANT
5471,6871,8185,CASUAL
5472,6897,6861,CLOSE
5473,6637,6645,CASUAL
5474,4425,8942,CASUAL
5475,7704,4240,CLOSE
5476,1374,8575,CASUAL
5477,6413,4355,DISTANT
5478,2434,9550,CASUAL
5479,4931,4947,CASUAL
5480,2392,8590,CASUAL
5481,6977,343,CLOSE
5482,6289,2091,DISTANT
5483,4586,7106,CLOSE
5484,6833,5189,CASUAL
5485,5593,7686,CLOSE
5486,4337,8090,DISTANT
5487,6977,2842,CLOSE
5488,1770,6172,CLOSE
5489,2565,3286,CASUAL
5490,5901,2263,CASUAL
5491,1045,6447,CLOSE
5492,6368,3245,CLOSE
5493,8630,9198,CASUAL
5494,6021,679,CASUAL
5495,8743,8588,CASUAL
5496,6172,9039,CASUAL
5497,9610,4431,CLOSE
5498,7227,3542,CASUAL
5499,9604,4563,CASUAL
5500,7776,8887,CLOSE
5501,7674,5174,CASUAL
5502,6268,478,CLOSE
5503,4295,6613,DISTANT
5504,2198,4929,CLOSE
5505,6277,4302,DISTANT
5506,9367,1827,CASUAL
5507,1372,896,DISTANT
5508,4852,1169,DISTANT
5509,2453,9952,CASUAL
5510,134,8819,DISTANT
5511,6796,9885,CASUAL
5512,8912,3337,CLOSE
5513,9314,8243,CASUAL
5514,6603,9354,DISTANT
5515,8702,624,DISTANT
5516,7693,986,CLOSE
5517,1328,6948,CLOSE
5518,6465,5633,CLOSE
5519,2428,6195,DISTANT
5520,3125,301,CASUAL
5521,8723,8648,DISTANT
5522,4996,704,CASUAL
5523,4782,6367,CASUAL
5524,641,3528,DISTANT
5525,7760,5713,DISTANT
5526,2416,4187,DISTANT
5527,9223,8040,CASUAL
5528,9898,6663,CLOSE
5529,647,3932,CLOSE
5530,1682,8892,CASUAL
5531,3415,9465,DISTANT
5532,7610,6675,DISTANT
5533,5290,1536,CASUAL
5534,7431,8424,CASUAL
5535,358,5485,CASUAL
5536,4956,3798,CLOSE
5537,3654,2282,CLOSE
5538,9454,6039,DISTANT
5539,9246,4715,CLOSE
5540,2440,2974,DISTANT
5541,6438,824,CLOSE
5542,5003,2553,DISTANT
5543,5853,287,DISTANT
5544,447,3570,DISTANT
5545,9394,9131,CLOSE
5546,1379,309,CASUAL
5547,2654,2168,CASUAL
5548,473,5612,CLOSE
5549,2076,471,DISTANT
5550,7931,8103,DISTANT
5551,5719,4948,CLOSE
5552,6959,3230,CLOSE
5553,8318,428,DISTANT
5554,4651,5487,DISTANT
5555,9209,5515,DISTANT
5556,161,8355,CASUAL
5557,426,9502,CLOSE
5558,9695,4456,CASUAL
5559,7338,3247,CLOSE
5560,5994,6010,DISTANT
5561,7348,6014,CLOSE
5562,771,4127,DISTANT
5563,7522,7296,CASUAL
5564,2077,1131,CLOSE
5565,9667,6782,CASUAL
5566,62,2236,DISTANT
5567,9891,4587,DISTANT
5568,9394,89,CASUAL
5569,7958,8558,DISTANT
5570,1577,7640,CASUAL
5571,8422,1293,CLOSE
5572,6335,9951,CASUAL
5573,3200,2668,CASUAL
5574,533,5632,CASUAL
5575,6078,8535,DISTANT
5576,9609,6937,CLOSE
5577,6551,154,CLOSE
5578,2439,2571,DISTANT
5579,2235,5021,CLOSE
5580,7561,9626,CASUAL
5581,4983,5995,CLOSE
5582,3542,3152,DISTANT
5583,5134,8458,CASUAL
5584,6441,4795,CASUAL
5585,1858,7224,DISTANT
5586,1762,4703,DISTANT
5587,7265,4661,CLOSE
5588,572,6477,CASUAL
5589,8895,216,CLOSE
5590,7353,1838,DISTANT
5591,8549,5039,CLOSE
5592,9505,1923,CLOSE
5593,5807,7032,CASUAL
5594,3529,584,CLOSE
5595,9072,7466,CASUAL
5596,8739,2745,CASUAL
5597,1119,1596,DISTANT
5598,735,6007,DISTANT
5599,5807,61,CLOSE
5600,3176,2540,CLOSE
5601,650,7908,CASUAL
5602,154,4706,CLOSE
5603,4732,2701,DISTANT
5604,9780,6919,CLOSE
5605,4595,2166,CLOSE
5606,3039,9494,DISTANT
5607,8552,3903,CLOSE
5608,5486,9293,CASUAL
5609,5616,4811,CLOSE
5610,6128,9676,DISTANT
5611,4386,4615,CASUAL
5612,5813,3788,CASUAL
5613,8028,8303,DISTANT
5614,2017,1540,DISTANT
5615,8806,231,CLOSE
5616,561,9729,CASUAL
5617,7063,9683,CASUAL
5618,5716,2896,CASUAL
5619,239,7000,CLOSE
5620,1452,7,CLOSE
5621,756,7594,CLOSE
5622,9556,1896,CASUAL
5623,6066,4175,CLOSE
5624,1100,2468,CLOSE
5625,922,9234,CASUAL
5626,853,5854,DISTANT
5627,7550,4912,CLOSE
5628,2831,365,DISTANT
5629,3655,6640,CASUAL
5630,7414,958,CASUAL
5631,9705,7958,CASUAL
5632,7311,820,CASUAL
5633,8929,323,CLOSE
5634,4800,8609,DISTANT
5635,3120,7034,CLOSE
5636,7734,6590,DISTANT
5637,8450,9266,CASUAL
5638,2029,3381,DISTANT
5639,3162,5280,DISTANT
5640,3452,6457,CLOSE
5641,2264,7651,DISTANT
5642,7528,1296,DISTANT
5643,6846,9022,CLOSE
5644,5154,1702,DISTANT
5645,3240,4821,CLOSE
5646,4390,2056,DISTANT
5647,6615,948,DISTANT
5648,29,3733,CASUAL
5649,4705,1334,CLOSE
5650,11,8643,DISTANT
5651,6662,6142,CLOSE
5652,3250,5916,DISTANT
5653,1962,1114,CASUAL
5654,812,1027,CASUAL
5655,3240,6538,CLOSE
5656,7745,4191,DISTANT
5657,8695,6470,CLOSE
5658,1974,154,CASUAL
5659,5363,7675,DISTANT
5660,3581,1776,CASUAL
5661,9368,2021,DISTANT
5662,7646,8584,CASUAL
5663,2630,7181,DISTANT
5664,6983,4812,DISTANT
5665,3454,3013,CASUAL
5666,5943,4490,CLOSE
5667,6032,4259,CLOSE
5668,9173,1918,CLOSE
5669,4166,2988,DISTANT
5670,9538,3656,CLOSE
5671,4979,2944,CASUAL
5672,562,869,CLOSE
5673,3171,100,CASUAL
5674,412,7995,DISTANT
5675,5105,7803,CLOSE
5676,7721,7410,DISTANT
5677,8068,7156,CASUAL
5678,7005,2686,CLOSE
5679,2304,7233,CLOSE
5680,4125,5865,CASUAL
5681,7045,1758,CASUAL
5682,5551,4167,CASUAL
5683,3777,2984,CASUAL
5684,2722,6774,DISTANT
5685,7243,9006,CLOSE
5686,2092,599,CLOSE
5687,2865,3896,CLOSE
5688,6306,3938,CASUAL
5689,4099,6455,CASUAL
5690,4110,8142,CLOSE
5691,2089,4528,DISTANT
5692,2856,5216,DISTANT
5693,242,625,CLOSE
5694,8649,8907,CASUAL
5695,752,7284,CLOSE
5696,6506,8425,CASUAL
5697,8933,8530,CLOSE
5698,7184,2805,CLOSE
5699,9129,7407,DISTANT
5700,8482,2823,CASUAL
5701,9544,2979,CASUAL
5702,8928,4096,CASUAL
5703,6868,7310,DISTANT
5704,6978,4344,DISTANT
5705,532,7834,DISTANT
5706,8483,6985,CLOSE
5707,4716,4564,CLOSE
5708,5603,2501,CLOSE
5709,6247,7518,CASUAL
5710,411,2233,CASUAL
5711,9278,5380,CLOSE
5712,482,4916,DISTANT
5713,1885,2871,CLOSE
5714,4275,8332,DISTANT
5715,3318,4472,CLOSE
5716,1484,4720,CASUAL
5717,5268,3565,CASUAL
5718,5009,8687,CLOSE
5719,9837,1389,CASUAL
5720,7598,6372,DISTANT
5721,1022,5864,DISTANT
5722,8697,7767,CASUAL
5723,2087,3430,CLOSE
5724,1964,8908,DISTANT
5725,3736,635,CASUAL
5726,9265,7306,CASUAL
5727,1948,6662,CASUAL
5728,8612,8253,CLOSE
5729,124,7156,DISTANT
5730,4825,3112,CLOSE
5731,1180,6461,CASUAL
5732,2313,8367,DISTANT
5733,7196,6735,DISTANT
5734,6587,2376,CLOSE
5735,4806,9273,CASUAL
5736,6547,430,CASUAL
5737,9981,6739,CASUAL
5738,7705,5578,DISTANT
5739,9600,6909,CASUAL
5740,9155,3029,CASUAL
5741,9311,1066,CASUAL
5742,8328,2437,CLOSE
5743,355,8569,DISTANT
5744,8631,3014,CASUAL
5745,7921,8373,CLOSE
5746,2807,1784,CASUAL
5747,9481,4179,DISTANT
5748,4434,9593,DISTANT
5749,3428,2448,DISTANT
5750,7926,7165,CASUAL
5751,896,1170,DISTANT
5752,5090,6981,CLOSE
5753,2168,7052,CLOSE
5754,8176,4047,DISTANT
5755,7312,3847,CASUAL
5756,4475,8348,CLOSE
5757,6113,8671,CASUAL
5758,3757,3540,CASUAL
5759,580,6411,CASUAL
5760,545,2969,CASUAL
5761,4204,6708,DISTANT
5762,25,9478,CLOSE
5763,208,2299,DISTANT
5764,6095,4608,CASUAL
5765,7777,290,CLOSE
5766,8064,1412,CASUAL
5767,4082,4873,DISTANT
5768,6719,370,DISTANT
5769,3531,1292,CASUAL
5770,9020,4665,DISTANT
5771,7064,6604,CLOSE
5772,2055,5191,DISTANT
5773,6018,4249,CASUAL
5774,175,3807,DISTANT
5775,6206,7126,DISTANT
5776,8281,741,CASUAL
5777,4038,8940,CASUAL
5778,1968,1109,CLOSE
5779,3692,2733,DISTANT
5780,9318,6791,CASUAL
5781,8950,7803,CASUAL
5782,2379,8951,DISTANT
5783,8049,9257,DISTANT
5784,3208,1667,CASUAL
5785,5,6377,CASUAL
5786,513,7564,CASUAL
5787,6817,8752,CASUAL
5788,2190,8330,CLOSE
5789,6756,988,CLOSE
5790,8989,9875,CLOSE
5791,1885,9168,CASUAL
5792,3428,6299,DISTANT
5793,864,7218,CLOSE
5794,7783,7833,CASUAL
5795,9143,5854,DISTANT
5796,466,178,CASUAL
5797,6915,6765,CASUAL
5798,9869,513,CLOSE
5799,8724,4388,CASUAL
5800,7365,553,CASUAL
5801,1159,84,DISTANT
5802,517,5028,CLOSE
5803,4246,3588,DISTANT
5804,8432,9152,CASUAL
5805,5137,3815,DISTANT
5806,688,6698,CLOSE
5807,7480,9521,CASUAL
5808,3995,56,CASUAL
5809,8528,526,CLOSE
5810,1122,8058,CASUAL
5811,1889,1633,CASUAL
5812,1684,143,CLOSE
5813,3034,967,DISTANT
5814,9561,6050,DISTANT
5815,4327,9708,CASUAL
5816,8752,3155,DISTANT
5817,2478,298,DISTANT
5818,893,1944,DISTANT
5819,9515,719,DISTANT
5820,6466,545,DISTANT
5821,7506,181,CASUAL
5822,5418,7911,CASUAL
5823,5306,8263,CLOSE
5824,3826,1558,DISTANT
5825,1120,6720,DISTANT
5826,1598,1697,CLOSE
5827,1934,6675,CLOSE
5828,302,8933,DISTANT
5829,8418,3208,DISTANT
5830,9122,6717,DISTANT
5831,613,8921,DISTANT
5832,9565,821,CASUAL
5833,9834,9381,CLOSE
5834,4512,7800,CASUAL
5835,88,8221,CLOSE
5836,3187,6105,DISTANT
5837,443,6415,DISTANT
5838,2819,3026,CASUAL
5839,7271,6318,CLOSE
5840,5382,7499,CASUAL
5841,1791,2528,CLOSE
5842,51,1263,DISTANT
5843,713,8182,DISTANT
5844,2570,2595,DISTANT
5845,2163,7169,CASUAL
5846,5822,6201,CASUAL
5847,9493,1941,CLOSE
5848,3646,6231,DISTANT
5849,5822,5242,CASUAL
5850,3907,8482,DISTANT
5851,5636,3500,CLOSE
5852,1228,8576,CLOSE
5853,791,9957,CLOSE
5854,6105,3531,DISTANT
5855,1999,7421,DISTANT
5856,757,1835,CLOSE
5857,2124,8375,DISTANT
5858,1005,6878,CLOSE
5859,4147,1051,CLOSE
5860,7787,2120,DISTANT
5861,565,1264,CASUAL
5862,9947,6056,DISTANT
5863,7633,3040,DISTANT
5864,7991,8125,CLOSE
5865,3898,6056,DISTANT
5866,9940,2512,CLOSE
5867,8433,5662,DISTANT
5868,181,2724,CASUAL
5869,8677,9094,DISTANT
5870,4345,3732,CASUAL
5871,516,3001,CLOSE
5872,4816,8029,CASUAL
5873,1313,6727,CASUAL
5874,7356,9789,CLOSE
5875,8245,5627,CLOSE
5876,4019,2199,DISTANT
5877,6494,9813,CASUAL
5878,8869,5372,DISTANT
5879,153,7686,DISTANT
5880,6217,7684,CLOSE
5881,3942,4963,DISTANT
5882,6210,201,CASUAL
5883,491,1135,DISTANT
5884,61,8636,DISTANT
5885,5584,3847,CLOSE
5886,6005,6395,CLOSE
5887,7901,2049,CASUAL
5888,2794,9607,DISTANT
5889,2253,2587,DISTANT
5890,8607,4066,CASUAL
5891,1309,3490,CLOSE
5892,6842,8579,CLOSE
5893,3537,3374,DISTANT
5894,9575,184,CLOSE
5895,8200,4056,CLOSE
5896,7380,5603,CLOSE
5897,9067,7417,CLOSE
5898,295,5268,DISTANT
5899,6897,4108,CLOSE
5900,4392,6755,CASUAL
5901,5123,8418,DISTANT
5902,9823,89,CASUAL
5903,7591,1442,DISTANT
5904,3025,3113,CASUAL
5905,7775,633,CLOSE
5906,809,568,CASUAL
5907,8654,3575,DISTANT
5908,2551,6171,CASUAL
5909,164,4432,CASUAL
5910,1936,8221,DISTANT
5911,2884,5478,DISTANT
5912,2007,6828,CLOSE
5913,3185,8408,CASUAL
5914,6226,6979,DISTANT
5915,6567,4107,CLOSE
5916,9227,9031,DISTANT
5917,5468,1881,CLOSE
5918,9269,567,DISTANT
5919,2618,5090,CASUAL
5920,7221,9844,DISTANT
5921,6144,1039,DISTANT
5922,7104,5730,CASUAL
5923,5092,9605,CLOSE
5924,1116,6517,CASUAL
5925,602,3100,CLOSE
5926,1442,9781,CASUAL
5927,5523,2026,CLOSE
5928,1910,2605,DISTANT
5929,5726,7133,CLOSE
5930,3270,1084,CASUAL
5931,3179,7620,CASUAL
5932,9035,7600,CLOSE
5933,3724,8424,CASUAL
5934,3825,5017,CASUAL
5935,5025,6098,CLOSE
5936,9013,5440,CASUAL
5937,953,9964,DISTANT
5938,1082,9436,CASUAL
5939,552,2966,CLOSE
5940,5917,6152,DISTANT
5941,7528,8664,CLOSE
5942,6573,7955,CASUAL
5943,7413,1282,CASUAL
5944,2540,1668,CLOSE
5945,4354,4574,CLOSE
5946,9974,20,DISTANT
5947,8255,8060,CASUAL
5948,3151,187,CLOSE
5949,4472,1002,CASUAL
5950,5633,3519,DISTANT
5951,8222,8128,CLOSE
5952,171,5545,DISTANT
5953,4251,753,DISTANT
5954,9780,8335,CLOSE
5955,2816,3023,CLOSE
5956,9036,5026,CLOSE
5957,768,2258,DISTANT
5958,8262,5253,CASUAL
5959,9442,8961,CLOSE
5960,6804,6567,DISTANT
5961,8665,633,CASUAL
5962,9191,5285,DISTANT
5963,7201,2129,DISTANT
5964,6243,8164,DISTANT
5965,3760,9025,CASUAL
5966,7898,6817,CLOSE
5967,3827,6312,DISTANT
5968,856,6453,DISTANT
5969,1960,4085,DISTANT
5970,9946,1841,DISTANT
5971,1945,4298,DISTANT
5972,2637,8355,CASUAL
5973,99,1922,DISTANT
5974,9312,5620,CASUAL
5975,8835,7358,CLOSE
5976,870,4604,DISTANT
5977,7760,3472,DISTANT
5978,7430,7330,CLOSE
5979,597,2723,CLOSE
5980,7164,1894,DISTANT
5981,7842,3831,CASUAL
5982,2472,1784,DISTANT
5983,2556,9836,DISTANT
5984,4866,9733,CASUAL
5985,4660,7792,DISTANT
5986,6375,4564,DISTANT
5987,7776,8549,CASUAL
5988,1880,3649,DISTANT
5989,4909,1384,CLOSE
5990,4007,491,CLOSE
5991,7941,1519,CASUAL
5992,4979,9545,DISTANT
5993,5229,8855,CASUAL
5994,3905,42,DISTANT
5995,1786,3863,DISTANT
5996,2826,683,CLOSE
5997,9111,8185,CLOSE
5998,7617,4185,CLOSE
5999,7025,40,CLOSE
6000,2191,8522,DISTANT
6001,1605,5624,CASUAL
6002,6296,20,DISTANT
6003,3263,516,CASUAL
6004,7943,4095,CASUAL
6005,625,1206,CLOSE
6006,5731,1885,CASUAL
6007,1781,5754,CLOSE
6008,3027,7113,CASUAL
6009,6335,6130,DISTANT
6010,3215,5140,DISTANT
6011,3102,7572,CASUAL
6012,2921,9897,CASUAL
6013,9552,9211,CASUAL
6014,1295,6005,DISTANT
6015,9755,3022,CASUAL
6016,4008,3112,DISTANT
6017,7450,4198,DISTANT
6018,6354,6400,CLOSE
6019,6753,1527,CASUAL
6020,3273,4921,DISTANT
6021,6867,4581,DISTANT
6022,6787,8299,CASUAL
6023,3533,8846,CASUAL
6024,2650,1289,CASUAL
6025,7576,5203,DISTANT
6026,7207,1377,DISTANT
6027,1018,702,DISTANT
6028,3846,6013,CLOSE
6029,4088,8847,CASUAL
6030,1973,3264,CLOSE
6031,9629,8207,CASUAL
6032,767,3354,CLOSE
6033,5150,8115,CLOSE
6034,6777,8457,DISTANT
6035,2269,308,CASUAL
6036,2099,6041,CLOSE
6037,433,7256,DISTANT
6038,1089,3775,CASUAL
6039,5276,1018,DISTANT
6040,1139,2126,CASUAL
6041,9124,1372,CASUAL
6042,3045,8754,CASUAL
6043,6914,3611,CLOSE
6044,8990,5027,DISTANT
6045,3208,6340,CASUAL
6046,306,4105,CLOSE
6047,7222,279,CLOSE
6048,1644,1369,CASUAL
6049,1210,2115,CASUAL
6050,2968,8963,CASUAL
6051,1116,6188,CLOSE
6052,2530,4836,CLOSE
6053,8724,6535,DISTANT
6054,1128,8599,DISTANT
6055,2721,8063,CASUAL
6056,9131,3273,CLOSE
6057,799,612,DISTANT
6058,9944,2284,DISTANT
6059,644,6900,CLOSE
6060,6112,7290,CASUAL
6061,2048,6652,CLOSE
6062,5788,5503,DISTANT
6063,8365,7916,DISTANT
6064,7667,3150,CLOSE
6065,5609,3565,CASUAL
6066,629,3524,CLOSE
6067,2070,8720,DISTANT
6068,2282,9104,CLOSE
6069,7743,6334,CASUAL
6070,8990,9087,CLOSE
6071,5742,8102,DISTANT
6072,3339,81,CASUAL
6073,7448,814,CASUAL
6074,4752,3287,CASUAL
6075,8486,744,CASUAL
6076,6185,3689,CLOSE
6077,174,319,CLOSE
6078,6228,4988,CASUAL
6079,4940,496,CASUAL
6080,9141,4814,DISTANT
6081,9020,2240,CASUAL
6082,1941,2255,CLOSE
6083,938,9423,CASUAL
6084,976,6508,CLOSE
6085,8791,5742,CASUAL
6086,7600,7888,CASUAL
6087,7299,6148,CASUAL
6088,7159,1545,DISTANT
6089,3978,473,CASUAL
6090,5448,1819,CASUAL
6091,6310,4876,CLOSE
6092,246,9271,DISTANT
6093,4893,4809,CLOSE
6094,1069,3672,CLOSE
6095,7726,8550,DISTANT
6096,9879,5874,DISTANT
6097,5394,6276,CLOSE
6098,4350,8919,DISTANT
6099,8979,8123,CASUAL
6100,2494,4882,CLOSE
6101,3941,7341,CLOSE
6102,4204,270,DISTANT
6103,9654,3475,DISTANT
6104,905,5206,CASUAL
6105,1391,2821,CLOSE
6106,4731,2877,CLOSE
6107,9183,7065,CASUAL
6108,9869,3856,CLOSE
6109,3586,3982,DISTANT
6110,9619,3653,CLOSE
6111,5355,8982,CLOSE
6112,6195,8211,CLOSE
6113,8460,7156,CLOSE
6114,4254,9926,CLOSE
6115,7851,7500,CLOSE
6116,4119,1456,CASUAL
6117,9504,7207,DISTANT
6118,3148,7466,CASUAL
6119,2210,6071,CASUAL
6120,6232,9709,CASUAL
6121,2169,2464,DISTANT
6122,9209,6535,CASUAL
6123,1566,4943,CLOSE
6124,858,7540,DISTANT
6125,2156,5032,CASUAL
6126,2734,3004,CLOSE
6127,4612,3938,CASUAL
6128,701,8171,CASUAL
6129,8158,4343,DISTANT
6130,8515,8789,CLOSE
6131,2690,5018,DISTANT
6132,3014,7189,CLOSE
6133,8342,3379,DISTANT
6134,7814,3235,DISTANT
